Neighbourhood,Neighbourhood Latitude,Neighbour Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue Id,Reviews,User Id,Likes
Charlotte,35.2270869,-80.8431268,Mimosa Grill,35.22498077623010,-80.84595764506930,American Restaurant,4b05863bf964a520775922e3,"Quiet on a Friday night but still great food and service. Collard greens side $10, fried chicken with Mac n cheese and pecan rusted NC trout with peach relish $28 each",5932334266f3cd493c4368ed,101
Charlotte,35.2270869,-80.8431268,Clover Joe's,35.225586,-80.84664000000000,Sandwich Place,5272919511d2bd005d162bfb,Order anything! Wish they hadn't run out of fries. Great burger. Awesome Philly.,531142ca498e230cd277a6bb,8
Charlotte,35.2270869,-80.8431268,Showmars,35.2248873,-80.843337,Greek Restaurant,4c360bfb93db0f479d641d92,I love the lamb gyro it's the best I've ever had. Service was friendly and helpful courtesy. Will return with friends.,55ea4eb4498e419665be2e4b,14
Charlotte,35.2270869,-80.8431268,Haymaker,35.22735014019410,-80.84729451144410,American Restaurant,5abe6deb2c7eb93d804a687f,It’s yummy and gorgeous!,5b413b93acb00b00395b4e2a,16
Charlotte,35.2270869,-80.8431268,Queen City Bites and Crafts,35.22589427234830,-80.84673685396440,Hot Dog Joint,55f9f25b498ee86a4d321164,The blackbean burger was fantastic and the beer selection is even better. The staff is very friendly and helpful.,5ce490f3b04056002cfe9797,11
Charlotte,35.2270869,-80.8431268,Pure Pizza,35.227497795497000,-80.83800102737620,Pizza Place,4f9042cbe4b04e1744a1c49d,This is a great place! I came because of foursquare check-in deal for a small pizza…coming back many many times since! Vegan sammy is excellent! (not something you hear me say often about vegan food!),52acaa69498e5f49a40139ed,41
Charlotte,35.2270869,-80.8431268,Rhino Market & Deli,35.22564428270720,-80.84784297722860,Deli / Bodega,599b7687cf72a01493e2f769,"A great spot to grab a quick sandwich, bottle of wine for dinner, or cozy up to the bar & sample new craft beers. For breakfast / brunch, I absolutely love the Le Monde. For lunch, it’s the Big Wheel.",5a62099d4acb1923aceaf69e,17
Charlotte,35.2270869,-80.8431268,Just Fresh,35.225876245372100,-80.8428849512314,Sandwich Place,4bcf2acbaeedef3bae48c598,"French Vanilla coffee and Oatmeal, excellent way to start your morning.",503e0735e4b045aa909860eb,5
Charlotte,35.2270869,-80.8431268,Mellow Mushroom,35.225802,-80.847776,Pizza Place,52a3586311d21b3705306915,"Really terrific spot at the ground level of The Catalyst. Great pizza, a ton of brews on tap, and large TVs everywhere. The Mighty Meaty pizza is a real star.",5314fe23498ee6e2ef4e61bc,130
Charlotte,35.2270869,-80.8431268,Potbelly Sandwich Shop,35.22536779650390,-80.84616872883610,Sandwich Place,587bb2c27b88a705eb7710c2,It's a sandwich place. Easy place to get lunch. Fast service. Friendly.,595651137564f754bf1e7a7c,12
Charlotte,35.2270869,-80.8431268,ZenTaco,35.22486426632750,-80.84394874703360,Mexican Restaurant,571f9480498ea762f4246189,Build your own tacos. Great options.,57c9b6c0cd104eee51b178f9,8
Charlotte,35.2270869,-80.8431268,Chipotle Mexican Grill,35.22536753301660,-80.84618329816490,Mexican Restaurant,5df460079d0cab000795abfa,Bad,1a21ab1c498e411929349f40,0
Charlotte,35.2270869,-80.8431268,Crisp,35.225584548418700,-80.84640769619480,Salad Place,521f745d11d2938f566fd4df,The perfect spot to grab a salad to go and eat at Romare Bearden Park. I love the Crisp Cobb.,59441aa78264442668b7de3e,16
Charlotte,35.2270869,-80.8431268,Hazelnuts Creperie,35.22753470831980,-80.83798374744800,Creperie,54809348498e1857be678706,Crepe heaven! Get the breakfast crepe with spices :) or go all in for a dessert if you can't help yourself!,570ca77d498e596113ee5b64,17
Charlotte,35.2270869,-80.8431268,Hasaki Grill & Sushi,35.22557875002770,-80.84818216795020,Japanese Restaurant,4e5c2f48ae6015fd0d9bee26,During a business workday try to get in by 11:45am or after 1pm for a seat. Awesome food. Especially on a cold day when the noodles are delivered steaming hot.,5298e16c11d201cccdd50f9b,29
Charlotte,35.2270869,-80.8431268,Green's Lunch,35.22843524013720,-80.84670158235120,Café,4b05863bf964a520665922e3,"The hot dog, fry and drink special rocks, so does the massive bottles of Texas Pete! Great owners and staff!",52966f0411d251a715ee09a0,25
Charlotte,35.2270869,-80.8431268,RedEye Diner,35.22563267525890,-80.84225878806070,Diner,57029ad6498ea398d499e59d,Allergic to shrimp; ordered firecracker chicken salad instead. Salad with shrimp-$11.99; with chicken substituted $14.98. Unhappy for paying extra price for chicken!,57752cfc498e5340f5d431eb,36
Charlotte,35.2270869,-80.8431268,Metropolitan Cafe,35.22595614432130,-80.84675980770490,Middle Eastern Restaurant,4b06a453f964a52011ee22e3,"Menu features Turkish delights like chicken, doner, and beef kebabs. Sides are plentiful and include items like stuffed grapes leaves. Try the borek.",53de7486498e3f850ef3965d,8
Charlotte,35.2270869,-80.8431268,KO Sushi,35.22585949985490,-80.84570126670800,Sushi Restaurant,4b11d4c9f964a5209d8523e3,"After 2 pm, items in the display case are 50% off. Also, spend over $7 and get a free water bottle, hot green tea, or can of soda. Great spot for a quick lunch!",52d8357411d2b85aa179f0c3,17
Charlotte,35.2270869,-80.8431268,Bernardin's,35.22427944240270,-80.84720105085310,American Restaurant,4eac6b369a52ba78470b308a,"This place is one if my faves for lunch! Crusted tilapia today with pineapple chutney; polenta cake, black eye peas and Harry coverts! (That's green beans) yum!!",515b0abfe4b0246d9c06bea6,23
Charlotte,35.2270869,-80.8431268,Angeline's,35.22641654972970,-80.84630284690280,Italian Restaurant,59fa64e4364d975f9bf3952b,It’s a gorgeous establishment! The service was amazing! I felt the food fell short when it came to value. Nothing was really amazing except the prices.,5b2c579ac53093002c22978f,12
Charlotte,35.2270869,-80.8431268,Moe's Southwest Grill,35.225026,-80.842,Mexican Restaurant,57bb9123498e80a6e8a24ced,Bad,1a21ab1c498e411929349f40,0
Charlotte,35.2270869,-80.8431268,Coastal Kitchen,35.22405943597320,-80.8437749711456,American Restaurant,4b62167ef964a520b1342ae3,"Located in the Hilton Charlotte Center City, serving breakfast, lunch & dinner 7 days a week. The Tuna Crisp is by far a fan favorite! Also check out the bar's list of NC & CLT craft beers.",5af32383dee770002cf9c577,11
Charlotte,35.2270869,-80.8431268,Nirvana II,35.22429667991450,-80.84559189101980,Indian Restaurant,4eaafa5682312ec2f6bbbc13,Great! Everything is good. Can't go wrong with Indian food! #creativemeal,51096b81e4b0a01e12eb120e,8
Charlotte,35.2270869,-80.8431268,Dunkin',35.225613060221300,-80.8435910200464,Donut Shop,5280f73f11d2004e79661b79,"Go early, they sometimes run out of donuts",540ccbe611d205ca15a461e5,9
Charlotte,35.2270869,-80.8431268,Bojangles' Famous Chicken 'n Biscuits,35.22453258198200,-80.84102869033810,Fast Food Restaurant,4cd0909d7561236a91032df3,Thanks. Eating dirty rice with my hands was exactly what I had in mind for lunch.,5361308411d25bf8c19bcdae,4
Charlotte,35.2270869,-80.8431268,Matt's Chicago Dog,35.223674467199500,-80.84654311297810,Hot Dog Joint,4b155d1cf964a5209fab23e3,"This place makes me feel like I'm back home in Chi-Town. Great Dogs and Italian Beefs, must visit for anyone missing the Chicago flavor.",522f396511d25e25daffd25c,23
Charlotte,35.2270869,-80.8431268,The Sandwich Club,35.22368903430490,-80.84656616541100,Sandwich Place,4b140da3f964a520819c23e3,Bad,1a21ab1c498e411929349f40,25
Charlotte,35.2270869,-80.8431268,Bonsai Fusion Sushi Bar,35.227512946703600,-80.83796815354800,Sushi Restaurant,50203eebe4b0aa9a6c219c2f,Bad,1a21ab1c498e411929349f40,13
Charlotte,35.2270869,-80.8431268,Wild Wing Cafe,35.225106,-80.842139,Wings Joint,4b3da1c3f964a520ee9525e3,Bad,1a21ab1c498e411929349f40,89
Charlotte,35.2270869,-80.8431268,Panera Bread,35.224819,-80.843626,Bakery,4d00ef487c563704f130b3f0,"Best mac & cheese with avocado cilantro and cherry tomatoes,  THE BEST I HAVE EVER EATEN!",5e3e0674decf770007e65605,62
Charlotte,35.2270869,-80.8431268,Qdoba Mexican Grill,35.228045,-80.842202,Mexican Restaurant,4b8bd955f964a52081ae32e3,Bad,1a21ab1c498e411929349f40,28
Charlotte,35.2270869,-80.8431268,Red Ginger,35.22410763763400,-80.84523037368870,Asian Restaurant,51cc610c498ee45dff51e8d8,Bad,1a21ab1c498e411929349f40,42
Charlotte,35.2270869,-80.8431268,Taste,35.226696802504,-80.84176986344290,American Restaurant,4b6b0455f964a520ddec2be3,Bad,1a21ab1c498e411929349f40,28
Charlotte,35.2270869,-80.8431268,Fujo Uptown Bistro,35.22434865715830,-80.84434888856180,Sushi Restaurant,4b05863ef964a5200c5a22e3,Bad,1a21ab1c498e411929349f40,19
Charlotte,35.2270869,-80.8431268,Fitzgerald's Irish Pub,35.226885,-80.840435,Irish Pub,4f01f8a9a17c8eebaa0e3a6f,efing grilled pork chop with scallop potato with cheese and sauteed collard greens on their Wednesday's Trivia Night is solid...very affordable price and $3 pint for all draft beers.,50889520e4b054f203deacb9,117
Charlotte,35.2270869,-80.8431268,Subway,35.225586,-80.84664000000000,Sandwich Place,4e98417b55032c6b415b3b52,"Fast, friendly service!",503ce50ce4b08edd5aa726ad,0
Charlotte,35.2270869,-80.8431268,Fuel Pizza Cafe,35.227805933800900,-80.83998466038540,Pizza Place,4b05863ff964a520315a22e3,"Hand-tossed New York style pizza with kitschy automobile and gas station memorabilia. Traditional and gourmet pizzas, calzones and chicken wings.",53de7483498efd5f11bbdf30,37
Charlotte,35.2270869,-80.8431268,Hooters,35.22764681668870,-80.84397931903180,American Restaurant,4b6f3241f964a52096e32ce3,"I eat here at leasy 3 times a week. My favorites: fish & chips, wings (Chipotle bbq), shrimp &spinach salad. Chili, chowder,& burgers good, too. Great service and pleasant scenery.",564b5e50498e01a9d204ca5e,49
Charlotte,35.2270869,-80.8431268,The Local,35.2278131,-80.8414916,American Restaurant,55301b71498ed68e3fdfaf6b,Grilled chicken fiesta salad and spring rolls were tasty! Nice atmosphere.,5683232b498e17f45292a892,13
Charlotte,35.2270869,-80.8431268,Subway,35.22536809140590,-80.84520443492320,Sandwich Place,4b13f2dcf964a520d39a23e3,Bad,1a21ab1c498e411929349f40,1
Charlotte,35.2270869,-80.8431268,Halfpenny's,35.22475877848250,-80.84495517111640,Sandwich Place,4b55ec48f964a520b0f627e3,Bad,1a21ab1c498e411929349f40,5
Charlotte,35.2270869,-80.8431268,Fujiyama,35.2257240558253,-80.84652437103010,Japanese Restaurant,4b05863ff964a520335a22e3,One of my favorite places to eat in Uptown Charlotte. I always get the pork tonkatsu but can't go wrong with any of the tempura dishes or even the Korean bibimbap. I can eat here everyday!,58e834805289304123052cf3,6
Charlotte,35.2270869,-80.8431268,Nefelie's,35.22596771230070,-80.84682600318930,Greek Restaurant,4d2f353c94013704573cedda,"Courtyard market(part of nefelies,cigarettes, candy, can drinks, bottled water, snacks, energy drinks, full bar)downstairs, nefelies(full service restaurant)upstairs.",506d2576e4b0666b529fc2a1,12
Charlotte,35.2270869,-80.8431268,forchetta,35.227522636665100,-80.84022021170700,American Restaurant,4b05863ef964a520fa5922e3,Bad,1a21ab1c498e411929349f40,12
Charlotte,35.2270869,-80.8431268,Sbarro,35.224015970031200,-80.8447767850733,Pizza Place,4b5f29bff964a5202daa29e3,Bad,1a21ab1c498e411929349f40,0
Boston,42.3602534,-71.0582912,Tatte Bakery & Cafe,42.35845066983390,-71.05798060378320,Bakery,5c95073698fbfc002c2847c1,"Try one dessert every time, they are all delicious! Cheesecakes, mousses, cookies, bread, muffins, you have to try them all!",5d660f0a17e3e100066ab6b5,36
Boston,42.3602534,-71.0582912,Saus Restaurant,42.36107632380330,-71.0570542078555,Belgian Restaurant,4bf18c843506ef3bea63bd22,"Always awesome. Food sometimes takes a bit, but at least you know they're making it to order. Big fan of the pindasaus for fries and lemon cream for waffles. Great beer selection, too.",5157b4bae4b0781cbf8f583a,369
Boston,42.3602534,-71.0582912,Red's Best,42.36196033446920,-71.05758675815020,Seafood Restaurant,565f3316498e9ca911292760,"lobster was well cooked, very fresh and perfect size. the carb cakes were the best I've had ever. and the nantucket oysters are also a must have. this place wins in quality and value.",59c01570ca18ea261c795911,20
Boston,42.3602534,-71.0582912,Zo,42.359303326648300,-71.06035233177230,Greek Restaurant,4b4f6a57f964a520930527e3,It's good but it's different than the real Greek souvlaki. One of the very few places that do gyros from pork meat like how it really is in Greece.,56280ec9498e82af3c779445,39
Boston,42.3602534,-71.0582912,Red Apple Farm,42.361826858163900,-71.05753551073110,Bakery,563f7d83cd108b8d94e3e859,The apple cider donuts are made fresh. The hot apple cider is good for a cold day.,5862e7942321c6675b849960,21
Boston,42.3602534,-71.0582912,The Oceanaire Seafood Room,42.3590705,-71.059173,Seafood Restaurant,4a457a60f964a5203fa81fe3,"My overall experience here was amazing. Food is good, great environment and service is awesome! Our waiter gave great suggestions. He convinced us to get a baked Alaska for dessert, definitely get it!",540240ec498eb80d1c873e35,123
Boston,42.3602534,-71.0582912,Ruth's Chris Steak House,42.358125,-71.059337,Steakhouse,525da4dd498eb92d634abc6f,"Located along the Freedom Trail. Its a chain with consistently great steaks. Better than the Smith & Wollensky's here. After dining, cross over to the Parker House for Boston Creme Pie & some history.",53e4e614498e8abf78a09d57,156
Boston,42.3602534,-71.0582912,Zo,42.35919645427940,-71.0554672012491,Greek Restaurant,4f049c5d00399761c77a111b,Chicken or pork gyro. Can't decide? Order a combo and toss some feta on that for the most amazing sandwich ever!!,4ff31e4ae4b0fbee96e3828d,48
Boston,42.3602534,-71.0582912,Mother Juice,42.361862,-71.05734,Vegetarian / Vegan Restaurant,57d1d861498e8267bbe82bc4,Mocha Love is a great way to start the day 😍,5c58cd6b829b0c002c464de8,10
Boston,42.3602534,-71.0582912,sweetgreen,42.357703617205900,-71.0587126799328,Salad Place,572b7990498e53c1a5b9b2d2,For me the BEST salad i have ever had. You have to try the Harvest salad with extra avocado. Sooo amazingly delicious! Why is it so expensive? I want to eat it every day ;-(((,57ffd7ff498e9bee97de122c,83
